Duration (in seconds),QID10,QID11,QID13,QID14,QID16,QID17,QID19,QID20,QID22,QID23,QID25,QID26,QID28,QID29,QID31,QID32,QID34,QID35,QID37,QID38,QID40,QID41,QID43,QID44,QID46,QID47,QID49,QID50,QID52,QID53,QID55,QID56,QID58,QID59,QID61,QID62,QID64,QID65,QID67,QID68,QID70,QID71,QID73,QID74,QID76,QID77,QID79,QID80,QID82,QID83,QID85,QID86,QID88,QID89,QID91,QID92,QID94,QID95,QID97,QID98,QID100,QID101,QID103,QID104,QID106,QID107,QID109,QID110,QID112,QID113,QID115,QID116,QID118,QID119,QID121,QID122,QID124,QID125,QID127,QID128,QID130,QID131,QID133,QID134,QID136,QID137,QID139,QID140,QID142,QID143,QID145,QID146,QID148,QID149,QID151,QID152,QID154,QID155,QID157,QID158,QID160,QID161,QID163,QID164,QID166,QID167,QID169,QID170,QID172,QID173,QID175,QID176,QID178,QID179,QID181,QID182,QID184,QID185,QID187,QID188,QID190,QID191,QID193,QID194,QID196,QID197,QID199,QID200,QID202,QID203,QID205,QID206,QID208,QID209,QID211,QID212,QID214,QID215,QID217,QID218,QID220,QID221,QID223,QID224,QID226,QID227,QID229,QID230,QID232,QID233,QID235,QID236,QID238,QID239,QID241,QID242,QID244,QID245,QID247,QID248,QID250,QID251,QID253,QID254,QID256,QID257,QID259,QID260,QID262,QID263,QID265,QID266,QID268,QID269,QID271,QID272,QID274,QID275,QID277,QID278,QID280,QID281,QID283,QID284,QID286,QID287,QID289,QID290,QID292,QID293,QID295,QID296,QID298,QID299,QID301,QID302,QID304,QID305,QID307,QID308,QID310,QID311,QID313,QID314,QID316,QID317,QID319,QID320,QID322,QID323,QID325,QID326,QID328,QID329,QID331,QID332,QID334,QID335,QID337,QID338,QID340,QID341,QID343,QID344,QID346,QID347,QID349,QID350,QID352,QID353,QID355,QID356,QID358,QID359,QID361,QID362,QID364,QID365,QID367,QID368,QID370,QID371,QID373,QID374,QID376,QID377,QID379,QID380,QID382,QID383,QID385,QID386,QID388,QID389,QID391,QID392,QID394,QID395,QID397,QID398,QID400,QID401,QID403,QID404,QID406,QID407,QID409,QID410,QID412,QID413,QID415,QID416,QID418,QID419,QID421,QID422,QID424,QID425,QID427,QID428,QID430,QID431,QID433,QID434,QID436,QID437,QID439,QID440,QID442,QID443,QID445,QID446,QID448,QID449,QID451,QID452,QID454,QID455,QID457,QID458,QID460,QID461,QID463,QID464,QID466,QID467,QID469,QID470,QID472,QID473,QID475,QID476,QID478,QID479,QID481,QID482,QID484,QID485,QID487,QID488,QID490,QID491,QID493,QID494,QID496,QID497,QID499,QID500,QID502,QID503,QID505,QID506,QID508,QID509,QID511,QID512,QID514,QID515,QID517,QID518,QID520,QID521,QID523,QID524,QID526,QID527,QID529,QID530,QID532,QID533,QID535,QID536,QID538,QID539,QID541,QID542,QID544,QID545,QID547,QID548,random
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,talented,4,talented,4,,,,,,,,,excellent,4,,,creepy,1,,,stunning,4,extreme,3,,,sleepy,3,,,sleepy,4,,,,,,,,,,,,,funny,3,,,,,,,,,,,,,illegal,5,,,,,,,excellent,1,,,,,,,excellent,2,,,,,,,,,,,deadly,3,sexy,5,,,peaceful,4,,,warm,3,extreme,2,adorable,4,comfortable,4,,,,,excellent,3,39284
556,,,,,,,nasty,1,,,talented,1,deadly,1,,,,,sleepy,1,confused,1,,,,,,,,,,,,,,,,,,,rough,1,,,,,,,,,,,,,,,,,comfortable,1,,,rough,1,attractive,1,,,,,,,,,talented,1,,,,,cute,1,,,,,,,,,,,,,,,adorable,1,successful,1,,,,,violent,1,warm,1,excited,1,excellent,1,,,evil,1,excellent,1,crazy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49194
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,3,outdoor,3,,,,,,,,,,,,,,,,,,,excellent,3,wicked,3,fat,3,,,,,,,,,,,cute,3,,,,,,,,,attractive,3,,,busy,3,,,,,,,excellent,3,,,,,,,illegal,3,excellent,3,outdoor,3,,,excellent,3,,,,,dirty,3,,,talented,3,,,warm,3,,,clever,3,adorable,3,,,,,,,,,warm,3,,,,,faithful,3,,,,,,,47817
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,talented,3,,,adorable,5,,,,,,,,,clever,3,,,dry,4,,,,,,,,,wet,2,,,,,lazy,2,hilarious,4,,,,,ugly,2,,,,,,,lazy,2,,,,,,,attractive,3,excellent,3,,,cute,2,difficult,5,,,,,,,excellent,2,talented,4,,,,,,,,,,,sexy,5,hilarious,2,,,successful,4,,,,,excellent,2,,,,,insane,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35567
524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,4,,,,,adorable,4,adorable,3,,,,,,,,,,,,,,,,,creepy,4,,,,,,,attractive,4,,,,,,,talented,4,bitter,4,,,excited,4,,,busy,4,,,excellent,4,,,,,,,,,,,faithful,4,,,,,talented,4,excellent,4,comfortable,4,,,,,excited,3,,,,,,,,,clean,4,adorable,4,successful,3,sleepy,3,violent,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18810
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,successful,3,adorable,2,,,talented,2,talented,4,excellent,2,cute,3,,,,,,,,,,,,,,,adorable,1,proud,1,,,,,excited,2,,,,,talented,2,,,safe,1,,,,,,,comfortable,2,,,,,,,deadly,2,,,,,,,cute,3,,,,,,,,,excellent,2,,,talented,2,,,deadly,3,,,,,,,cute,1,,,,,,,excited,1,adorable,3,,,,,,,,,27922
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,3,,,,,adorable,2,,,,,,,adorable,2,,,,,,,,,dying,1,,,,,adorable,3,,,sleepy,1,,,sleepy,1,,,bitter,1,,,cute,2,,,,,,,,,,,,,,,,,attractive,3,,,,,shy,3,,,,,crazy,1,,,healthy,3.5,excellent,1,talented,3,excited,1,,,wicked,1,tough,5,,,,,sleepy,2,,,,,,,,,adorable,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23472
247,,,adorable,3,,,,,cute,5,talented,3,,,,,,,sleepy,5,,,,,,,,,violent,4,,,,,,,,,cute,5,,,,,lazy,1,,,,,warm,4,ugly,4,,,excellent,5,,,,,rough,5,,,,,attractive,5,excellent,5,shy,5,,,,,hungry,5,,,,,,,hilarious,5,,,,,excellent,5,,,,,,,,,,,,,warm,5,,,,,,,,,excellent,5,crazy,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49183
431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dumb,3,,,,,,,excellent,4,,,,,confused,3,excellent,4,,,,,dry,4,,,,,proud,3,,,,,,,rough,4,,,,,,,safe,4,busy,3,,,fat,3,,,lazy,4,,,attractive,3,,,faithful,4,,,,,talented,4,wicked,3,,,,,,,,,,,,,,,,,,,adorable,4,,,,,,,,,funny,4,,,,,faithful,3,clean,4,excellent,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39075
532,,,,,,,nasty,2,,,illegal,5,,,difficult,3,,,,,,,,,,,dying,3,dry,4,,,,,proud,3,,,,,,,rough,2,,,,,,,,,,,funny,4,,,,,,,,,empty,4,deadly,3,,,,,,,,,,,hungry,5,excellent,4,healthy,1,excited,4,,,illegal,4,,,,,tough,2,,,,,cute,3,,,violent,5,warm,4,,,,,rough,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48683
256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deadly,3,adorable,2.5,,,,,,,,,,,sleepy,2,rough,3,,,wicked,2,fat,4,,,stunning,2,adorable,1,,,,,,,,,,,violent,1,,,,,,,,,funny,4,,,,,,,,,,,,,,,excellent,4,outdoor,2,talented,4,,,comfortable,2,,,,,,,,,excited,2,,,deadly,4,,,,,,,,,,,successful,1,,,,,adorable,3,faithful,4,evil,4,,,,,38811
581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,5,,,,,,,,,,,adorable,5,cute,3,shy,2,cute,2,excellent,4,,,,,,,stunning,2,adorable,4,,,,,,,,,,,,,expensive,3,,,warm,3,,,dangerous,3,,,,,excellent,4,,,,,,,,,excellent,4,shy,1,,,,,,,excellent,5,,,,,talented,5,excited,3,,,,,,,,,,,,,,,successful,3,,,,,,,rough,4,attractive,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42621
476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adorable,4,,,,,,,,,sleepy,2,rough,4,,,,,,,successful,5,lazy,4,,,,,wet,3,,,,,talented,4,violent,1,,,,,,,,,dangerous,3,lazy,3,,,,,empty,2,excited,4,,,,,,,,,,,,,crazy,4,cute,5,,,,,,,,,,,,,,,,,excellent,2,,,violent,4,violent,3,,,,,,,,,evil,2,insane,3,excellent,5,34179
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,3,,,,,,,cute,3,talented,1,,,,,cute,4,,,,,,,,,,,violent,2,,,,,,,wet,2,cute,2,excited,2,,,,,,,,,safe,2,,,,,excellent,2,,,excellent,3,empty,2,,,attractive,3,,,,,,,,,,,,,,,lazy,2,,,,,,,,,,,tough,1,adorable,3,,,hilarious,1,peaceful,2,,,warm,4,,,,,,,,,excellent,2,,,34377
841,tired,3,,,,,,,empty,3,,,,,,,rough,2,sleepy,2,confused,1,,,,,,,,,,,,,,,sleepy,1,cute,5,,,,,,,expensive,2,,,,,ugly,3,,,excellent,1,illegal,4,deadly,2,,,,,,,attractive,3,,,,,,,,,,,,,,,,,hilarious,2,,,hilarious,1,,,,,,,,,,,friendly,1,,,,,,,hilarious,2,,,attractive,1,insane,1,crazy,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30912
317,,,,,hungry,3,adorable,2,,,,,deadly,2,,,cute,2,,,cute,3,excellent,1,,,creepy,2,,,excited,2,adorable,2,,,,,,,,,,,,,hilarious,2,,,,,,,funny,2,,,,,,,,,,,attractive,1,,,,,,,,,excellent,1,,,,,healthy,2,,,,,excited,2,,,,,,,adorable,2,,,cute,2,friendly,1,,,,,,,excellent,2,rough,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47247
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,3,,,nasty,3,cute,4,,,talented,2,,,,,,,cute,5,,,,,,,,,lazy,4,,,,,,,,,,,rough,3,,,,,cute,3,,,,,,,,,,,,,empty,2,,,,,,,excellent,5,,,,,excellent,3,,,,,healthy,4,,,talented,2,,,warm,3,,,tough,3,,,successful,3.5,,,,,violent,4,warm,3,,,,,rough,4,,,,,crazy,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26725
543,,,outdoor,1,,,,,,,,,,,,,,,,,,,,,wicked,4,,,,,,,,,proud,1,wet,4,cute,3,rough,3,rough,4,violent,3,,,excited,5,,,,,,,,,,,deadly,1,empty,2,,,,,,,deadly,2,,,weak,1,,,,,cute,2,,,,,,,,,,,,,tough,3,,,,,,,,,violent,5,warm,4,excited,4,,,,,evil,3,excellent,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14366
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tired,1,,,hungry,1,,,,,talented,1,empty,2,,,,,hurt,1,,,,,clean,2,,,,,lazy,1,,,,,,,cute,1,,,,,,,talented,1,,,,,,,dangerous,1,,,comfortable,1,,,empty,1,,,,,,,excellent,1,,,,,,,,,excellent,1,,,,,,,,,warm,1,,,,,,,sexy,2,,,violent,1,adorable,2,,,excited,1,,,,,,,,,crazy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35285
435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outdoor,1,,,,,,,,,talented,1,adorable,1,,,,,,,excellent,1,,,,,,,,,,,attractive,1,,,,,,,fresh,1,,,expensive,1,cute,1,,,comfortable,1,,,,,comfortable,1,,,,,excited,1,,,attractive,1,,,,,,,excellent,1,,,cute,2,,,excellent,1,hilarious,1,,,warm,3,,,,,,,successful,1,,,,,,,,,extreme,1,,,,,,,,,excellent,1,36886
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,4,,,,,,,,,stunning,4,,,,,,,,,,,excellent,4,wicked,4,,,successful,4,,,angry,4,,,,,empty,3,,,,,lazy,3,talented,2,,,safe,2,ugly,3,,,excellent,4,,,excellent,3,,,excited,3,attractive,3,,,,,,,,,,,comfortable,4,,,,,excited,3,,,excited,4,,,,,,,,,,,,,friendly,4,,,,,excited,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37271
327,healthy,1,,,hungry,5,adorable,1,empty,2,,,,,,,cute,2,sleepy,4,cute,2,,,,,fat,1,,,,,,,,,,,,,,,fresh,2,,,,,,,,,,,,,excellent,4,,,,,,,excited,2,,,attractive,2,,,,,,,excellent,5,,,,,healthy,4,,,,,,,warm,2,,,tough,2,adorable,5,excellent,1,,,friendly,1,,,,,,,excellent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38034
965,,,adorable,3,hungry,3,,,,,,,talented,3,,,,,,,,,hungry,3,wicked,3,,,,,stunning,3,angry,3,,,,,,,rough,3,,,violent,3,,,excited,3,warm,3,,,,,,,,,,,insane,3,,,,,,,excellent,3,outdoor,3,talented,3,wicked,3,,,,,,,,,,,,,,,deadly,3,,,adorable,3,excellent,3,,,,,,,,,excited,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18331
820,gorgeous,3,,,,,,,,,talented,5,,,excellent,1,,,,,,,,,,,,,,,excited,3,adorable,3,,,,,,,rough,3,,,,,expensive,5,excited,4,,,,,funny,3,,,comfortable,1,excellent,2,,,attractive,4,,,,,,,,,,,,,hungry,4.5,hurt,2,,,deadly,5,,,talented,3,hilarious,3,excellent,3,,,,,successful,1,,,,,,,,,,,,,,,evil,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43367
497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hungry,5,,,,,,,,,adorable,4,rough,4,shy,3,,,,,,,dying,2,,,,,,,attractive,4,deadly,2,,,sleepy,4,,,,,,,,,,,,,dangerous,4,,,nasty,4,,,,,,,,,attractive,3,,,deadly,4,cute,3,,,,,hurt,3,,,,,,,,,,,excellent,2,,,adorable,4,,,sleepy,1,,,,,,,,,excellent,1,,,attractive,4,insane,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38624
476,,,,,,,,,,,,,deadly,3,adorable,2,,,,,,,hungry,4,wicked,2,,,dry,1,,,,,proud,2,sleepy,2,,,,,,,,,,,,,safe,4,ugly,1,,,,,illegal,2,,,,,,,deadly,2,,,,,shy,3,talented,2,,,,,,,,,excellent,2,hilarious,3,,,,,,,,,,,,,sleepy,3,,,violent,3,,,creepy,2,,,rough,2,,,,,crazy,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47377
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adorable,5,,,nasty,1,,,,,,,,,,,,,,,,,,,creepy,1,dry,1,,,adorable,3,lazy,5,,,,,rough,5,,,bitter,3,,,attractive,5,warm,5,,,fat,5,,,,,excellent,5,,,attractive,3,attractive,5,,,,,shy,5,,,,,hungry,5,,,,,,,,,talented,5,,,excellent,5,,,,,,,,,,,successful,5,,,,,,,,,clean,1,,,,,34414
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,3,,,successful,2,,,adorable,3,,,talented,3,excellent,3,,,sleepy,2.5,,,excellent,3,,,,,,,,,,,,,deadly,4,,,,,,,,,talented,1,,,,,,,,,lazy,3,illegal,4,,,,,,,,,,,excellent,5,,,cute,5,,,,,excellent,3,lazy,4,,,,,,,,,,,,,,,excellent,3,,,peaceful,3,,,warm,4,,,adorable,3,,,,,,,excellent,5,10565
